Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment,TALK_interpolated
124,3774,092.0 039.0,19-4904NS-HY-088-1948-09200390-0020A-7,20.0,13.54,33.488,5.58,25.115,94.3,243.0974,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,13.54,13.54,33.488,25.11,284.4,0.05,5.58,94.3,,,,,,,,20,,,,,,,,,
124,3775,092.0 039.0,19-4904NS-HY-088-1948-09200390-0025A-3,25.0,13.51,33.55,5.7,25.169,96.3,248.3122,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,25.0,13.51,13.51,33.55,25.16,279.4,0.07,5.7,96.3,,,,,,,,25,,,,,,,,,
124,3776,092.0 039.0,19-4904NS-HY-088-1948-09200390-0030A-7,30.0,13.5,33.556,5.71,25.176,96.5,248.7462,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,13.5,13.5,33.556,25.17,278.9,0.08,5.71,96.5,,,,,,,,30,,,,,,,,,
124,3777,092.0 039.0,19-4904NS-HY-088-1948-09200390-0050A-3,50.0,13.46,33.58,5.75,25.203,97.1,250.4821,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,13.46,13.45,33.58,25.2,276.9,0.14,5.75,97.1,,,,,,,,50,,,,,,,,,
124,3778,092.0 039.0,19-4904NS-HY-088-1948-09200390-0075A-3,75.0,12.84,33.51,5.57,25.273,92.8,242.6244,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,12.84,12.83,33.51,25.27,270.8,0.21,5.57,92.8,,,,,,,,75,,,,,,,,,
124,3779,092.0 039.0,19-4904NS-HY-088-1948-09200390-0100A-3,100.0,11.36,33.44,4.11,25.499,66.3,178.9886,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,11.36,11.35,33.44,25.49,249.7,0.27,4.11,66.3,,,,,,,,100,,,,,,,,,
124,3780,092.0 039.0,19-4904NS-HY-088-1948-09200390-0125A-7,125.0,10.24,33.581,3.33,25.806,52.5,144.9765,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,10.24,10.23,33.581,25.8,220.9,0.33,3.33,52.5,,,,,,,,126,,,,,,,,,
124,3781,092.0 039.0,19-4904NS-HY-088-1948-09200390-0150A-3,150.0,9.48,33.8,2.89,26.104,44.9,125.7839,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,9.48,9.46,33.8,26.1,192.9,0.38,2.89,44.9,,,,,,,,151,,,,,,,,,
124,3782,092.0 039.0,19-4904NS-HY-088-1948-09200390-0200A-3,200.0,8.97,34.13,2.18,26.445,33.5,94.85048,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,8.97,8.95,34.13,26.44,161.5,0.47,2.18,33.5,,,,,,,,201,,,,,,,,,2380.9500000000003
124,3783,092.0 039.0,19-4904NS-HY-088-1948-09200390-0250A-7,250.0,8.29,34.165,1.8,26.579,27.3,78.30669,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,8.29,8.26,34.165,26.57,149.5,0.55,1.8,27.3,,,,,,,,251,,,,,,,,,2387.9249999999997
124,3784,092.0 039.0,19-4904NS-HY-088-1948-09200390-0300A-3,300.0,7.63,34.2,1.53,26.704,22.8,66.55258,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,7.63,7.6,34.2,26.7,138.1,0.62,1.53,22.8,,,,,,,,302,,,,,,,,,2394.7
124,3786,092.0 039.0,19-4904NS-HY-088-1948-09200390-0500A-7,500.0,6.14,34.344,0.52,27.022,7.5,22.61217,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,6.14,6.1,34.344,27.02,109.9,0.87,0.52,7.5,,,,,,,,503,,,,,,,,,2410.3199999999997
124,3787,092.0 039.0,19-4904NS-HY-088-1948-09200390-0600A-3,600.0,5.5,34.4,0.32,27.147,4.5,13.91349,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,5.5,5.45,34.4,27.14,98.8,0.97,0.32,4.5,,,,,,,,604,,,,,,,,,2417.0
124,3788,092.0 039.0,19-4904NS-HY-088-1948-09200390-0700A-7,700.0,5.05,34.428,0.37,27.223,5.2,16.08628,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,5.05,4.99,34.428,27.22,92.2,1.07,0.37,5.2,,,,,,,,705,,,,,,,,,2421.64
124,3789,092.0 039.0,19-4904NS-HY-088-1948-09200390-0800A-7,800.0,4.66,34.458,0.42,27.291,5.8,18.2589,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.66,4.6,34.458,27.29,86.2,1.16,0.42,5.8,,,,,,,,806,,,,,,,,,2425.69
124,3790,092.0 039.0,19-4904NS-HY-088-1948-09200390-0900A-3,900.0,4.35,34.49,0.47,27.351,6.5,20.43138,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,4.35,4.28,34.49,27.35,81.0,1.24,0.47,6.5,,,,,,,,907,,,,,,,,,2428.95
124,3794,092.0 039.0,19-4904NS-HY-088-1948-09200390-1250A-3,1250.0,3.26,34.36,0.94,27.359,12.6,40.86245,,3,2.0,,2.0,8.0,9,,8.0,8.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1250.0,3.26,,34.36,,,,0.94,,,,,,,,,1263,,,,,,,,,2361.36
125,3795,092.0 048.0,19-4904NS-HY-089-0230-09200480-0000B-3,0.0,13.9,33.69,5.88,25.196,100.3,256.1469,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,13.9,13.9,33.69,25.19,276.1,0.0,5.88,100.3,,,,,,,,0,,,,,,,,,
125,3796,092.0 048.0,19-4904NS-HY-089-0230-09200480-0010A-3,10.0,13.76,33.49,5.82,25.071,98.8,253.5641,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,13.76,13.76,33.49,25.07,288.3,0.02,5.82,98.8,,,,,,,,10,,,,,,,,,
125,3797,092.0 048.0,19-4904NS-HY-089-0230-09200480-0020A-7,20.0,13.73,33.51,5.89,25.093,100.0,256.6083,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,13.73,13.73,33.51,25.09,286.5,0.05,5.89,100.0,,,,,,,,20,,,,,,,,,
125,3799,092.0 048.0,19-4904NS-HY-089-0230-09200480-0030A-7,30.0,13.64,33.435,5.9,25.053,99.9,257.054,,7,3.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,13.64,13.64,33.435,25.05,290.6,0.08,5.9,99.9,,,,,,,,30,,,,,,,,,
125,3800,092.0 048.0,19-4904NS-HY-089-0230-09200480-0049A-3,49.0,13.34,33.49,5.78,25.157,97.3,251.8003,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,49.0,13.34,13.33,33.49,25.15,281.2,0.14,5.78,97.3,,,,,,,,49,,,,,,,,,
125,3801,092.0 048.0,19-4904NS-HY-089-0230-09200480-0050A-7,50.0,13.29,33.491,5.74,25.168,96.5,250.055,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,13.29,13.28,33.491,25.16,280.2,0.14,5.74,96.5,,,,,,,,50,,,,,,,,,
125,3802,092.0 048.0,19-4904NS-HY-089-0230-09200480-0075A-7,75.0,12.02,33.536,4.48,25.451,73.4,195.111,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,12.02,12.01,33.536,25.45,253.8,0.21,4.48,73.4,,,,,,,,75,,,,,,,,,
125,3803,092.0 048.0,19-4904NS-HY-089-0230-09200480-0080A-3,80.0,11.73,33.55,4.18,25.516,68.0,182.034,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,80.0,11.73,11.72,33.55,25.51,247.7,0.22,4.18,68.0,,,,,,,,80,,,,,,,,,
125,3804,092.0 048.0,19-4904NS-HY-089-0230-09200480-0100A-7,100.0,11.03,33.627,3.91,25.704,62.7,170.2446,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,11.03,11.02,33.627,25.7,230.2,0.27,3.91,62.7,,,,,,,,100,,,,,,,,,
125,3805,092.0 048.0,19-4904NS-HY-089-0230-09200480-0125A-7,125.0,10.25,33.725,3.57,25.917,56.3,155.4085,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,10.25,10.24,33.725,25.91,210.4,0.32,3.57,56.3,,,,,,,,126,,,,,,,,,
125,3806,092.0 048.0,19-4904NS-HY-089-0230-09200480-0150A-7,150.0,9.58,33.821,3.22,26.104,50.1,140.1468,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,9.58,9.56,33.821,26.1,192.9,0.37,3.22,50.1,,,,,,,,151,,,,,,,,,
125,3807,092.0 048.0,19-4904NS-HY-089-0230-09200480-0200A-7,200.0,8.54,34.0,2.54,26.411,38.6,110.5175,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,8.54,8.52,34.0,26.41,164.6,0.46,2.54,38.6,,,,,,,,201,,,,,,,,,2384.6
125,3808,092.0 048.0,19-4904NS-HY-089-0230-09200480-0250A-7,250.0,7.92,34.146,1.86,26.619,27.9,80.91376,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,7.92,7.89,34.146,26.61,145.5,0.54,1.86,27.9,,,,,,,,251,,,,,,,,,2391.53
125,3809,092.0 048.0,19-4904NS-HY-089-0230-09200480-0288A-3,288.0,7.73,34.23,1.34,26.713,20.0,58.28737,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,288.0,7.73,7.7,34.23,26.71,137.1,0.59,1.34,20.0,,,,,,,,290,,,,,,,,,2393.85
125,3810,092.0 048.0,19-4904NS-HY-089-0230-09200480-0300A-7,300.0,7.59,34.23,1.25,26.734,18.6,54.37143,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,7.59,7.56,34.23,26.73,135.3,0.61,1.25,18.6,,,,,,,,302,,,,,,,,,2395.25
125,3811,092.0 048.0,19-4904NS-HY-089-0230-09200480-0384A-3,384.0,6.77,34.23,0.81,26.849,11.8,35.22874,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,384.0,6.77,6.73,34.23,26.84,125.2,0.72,0.81,11.8,,,,,,,,386,,,,,,,,,2403.4500000000003
125,3812,092.0 048.0,19-4904NS-HY-089-0230-09200480-0400A-7,400.0,6.66,34.236,0.75,26.868,10.9,32.6186,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,6.66,6.62,34.236,26.86,123.5,0.74,0.75,10.9,,,,,,,,403,,,,,,,,,2404.58
125,3813,092.0 048.0,19-4904NS-HY-089-0230-09200480-0500A-7,500.0,6.1,34.282,0.5,26.978,7.2,21.74341,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,6.1,6.06,34.282,26.97,114.0,0.86,0.5,7.2,,,,,,,,503,,,,,,,,,2410.41
125,3814,092.0 048.0,19-4904NS-HY-089-0230-09200480-0585A-3,585.0,5.76,34.33,0.41,27.06,5.9,17.82817,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,585.0,5.76,5.71,34.33,27.06,107.1,0.95,0.41,5.9,,,,,,,,589,,,,,,,,,2414.05
125,3815,092.0 048.0,19-4904NS-HY-089-0230-09200480-0600A-7,600.0,5.69,34.336,0.41,27.073,5.8,17.82794,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,5.69,5.64,34.336,27.07,105.9,0.97,0.41,5.8,,,,,,,,604,,,,,,,,,2414.7799999999997
125,3816,092.0 048.0,19-4904NS-HY-089-0230-09200480-0700A-7,700.0,5.2,34.375,0.4,27.163,5.6,17.39159,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,5.2,5.14,34.375,27.16,98.0,1.07,0.4,5.6,,,,,,,,705,,,,,,,,,2419.875
125,3817,092.0 048.0,19-4904NS-HY-089-0230-09200480-0800A-7,800.0,4.71,34.417,0.38,27.253,5.3,16.52057,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.71,4.65,34.417,27.25,89.8,1.16,0.38,5.3,,,,,,,,806,,,,,,,,,2424.985
125,3818,092.0 048.0,19-4904NS-HY-089-0230-09200480-0829A-3,829.0,4.57,34.43,0.38,27.279,5.3,16.52015,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,829.0,4.57,4.5,34.43,27.27,87.4,1.19,0.38,5.3,,,,,,,,836,,,,,,,,,2426.4500000000003
126,3819,092.0 058.0,19-4904NS-HY-089-0924-09200580-0000B-3,0.0,13.7,33.71,5.46,25.253,92.7,237.8375,,3,1.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,13.7,13.7,33.71,25.25,270.7,0.0,5.46,92.7,,,,,,,,0,,,,,,,,,
126,3820,092.0 058.0,19-4904NS-HY-089-0924-09200580-0010A-3,10.0,13.77,33.62,5.69,25.169,96.7,247.8766,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,13.77,13.77,33.62,25.16,278.9,0.02,5.69,96.7,,,,,,,,10,,,,,,,,,
126,3821,092.0 058.0,19-4904NS-HY-089-0924-09200580-0020A-7,20.0,13.75,33.602,5.72,25.16,97.2,249.1857,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,13.75,13.75,33.602,25.16,280.1,0.05,5.72,97.2,,,,,,,,20,,,,,,,,,
126,3823,092.0 058.0,19-4904NS-HY-089-0924-09200580-0030A-7,30.0,13.73,33.585,5.72,25.15,97.1,249.1881,,7,3.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,13.73,13.73,33.585,25.15,281.4,0.08,5.72,97.1,,,,,,,,30,,,,,,,,,
126,3824,092.0 058.0,19-4904NS-HY-089-0924-09200580-0050A-3,50.0,13.7,33.55,5.67,25.131,96.2,247.0145,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,13.7,13.69,33.55,25.13,283.8,0.14,5.67,96.2,,,,,,,,50,,,,,,,,,
126,3825,092.0 058.0,19-4904NS-HY-089-0924-09200580-0074A-3,74.0,11.16,33.49,4.41,25.573,70.9,192.0396,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,74.0,11.16,11.15,33.49,25.57,242.0,0.2,4.41,70.9,,,,,,,,74,,,,,,,,,
126,3826,092.0 058.0,19-4904NS-HY-089-0924-09200580-0075A-7,75.0,11.13,33.502,4.38,25.588,70.4,190.7304,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,11.13,11.12,33.502,25.58,240.6,0.2,4.38,70.4,,,,,,,,75,,,,,,,,,
126,3828,092.0 058.0,19-4904NS-HY-089-0924-09200580-0100A-7,100.0,10.49,33.75,3.92,25.894,62.2,170.6484,,7,3.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,10.49,10.48,33.75,25.89,212.1,0.26,3.92,62.2,,,,,,,,100,,,,,,,,,
126,3829,092.0 058.0,19-4904NS-HY-089-0924-09200580-0125A-7,125.0,9.85,33.892,3.44,26.114,53.9,149.7206,,7,3.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,9.85,9.84,33.892,26.11,191.6,0.31,3.44,53.9,,,,,,,,126,,,,,,,,,
126,3830,092.0 058.0,19-4904NS-HY-089-0924-09200580-0148A-3,148.0,9.27,33.93,3.02,26.24,46.7,131.4246,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,148.0,9.27,9.25,33.93,26.24,180.0,0.35,3.02,46.7,,,,,,,,149,,,,,,,,,
126,3831,092.0 058.0,19-4904NS-HY-089-0924-09200580-0150A-7,150.0,9.23,33.934,2.99,26.25,46.2,130.1178,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,9.23,9.21,33.934,26.25,179.1,0.35,2.99,46.2,,,,,,,,151,,,,,,,,,
126,3832,092.0 058.0,19-4904NS-HY-089-0924-09200580-0198A-3,198.0,8.4,34.0,2.27,26.432,34.4,98.76758,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,198.0,8.4,8.38,34.0,26.43,162.5,0.44,2.27,34.4,,,,,,,,199,,,,,,,,,
126,3833,092.0 058.0,19-4904NS-HY-089-0924-09200580-0200A-7,200.0,8.37,34.006,2.24,26.441,34.0,97.46143,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,8.37,8.35,34.006,26.44,161.6,0.44,2.24,34.0,,,,,,,,201,,,,,,,,,2386.3300000000004
126,3834,092.0 058.0,19-4904NS-HY-089-0924-09200580-0250A-7,250.0,7.59,34.137,1.63,26.66,24.3,70.90546,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,7.59,7.57,34.137,26.66,141.4,0.52,1.63,24.3,,,,,,,,251,,,,,,,,,2394.785
126,3835,092.0 058.0,19-4904NS-HY-089-0924-09200580-0296A-3,296.0,7.02,34.25,1.18,26.829,17.4,51.32188,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,296.0,7.02,6.99,34.25,26.82,125.8,0.58,1.18,17.4,,,,,,,,298,,,,,,,,,2401.05
126,3836,092.0 058.0,19-4904NS-HY-089-0924-09200580-0300A-7,300.0,6.99,34.253,1.15,26.836,16.9,50.01675,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,6.99,6.96,34.253,26.83,125.3,0.58,1.15,16.9,,,,,,,,302,,,,,,,,,2401.365
126,3837,092.0 058.0,19-4904NS-HY-089-0924-09200580-0394A-3,394.0,6.48,34.27,0.58,26.919,8.4,25.2238,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,394.0,6.48,6.44,34.27,26.91,118.5,0.7,0.58,8.4,,,,,,,,397,,,,,,,,,2406.5499999999997
126,3838,092.0 058.0,19-4904NS-HY-089-0924-09200580-0400A-7,400.0,6.46,34.273,0.57,26.924,8.3,24.78879,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,6.46,6.42,34.273,26.92,118.1,0.7,0.57,8.3,,,,,,,,403,,,,,,,,,2406.7650000000003
126,3839,092.0 058.0,19-4904NS-HY-089-0924-09200580-0500A-7,500.0,6.16,34.319,0.46,27.0,6.6,20.00351,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,6.16,6.12,34.319,27.0,112.1,0.82,0.46,6.6,,,,,,,,503,,,,,,,,,2409.995
126,3840,092.0 058.0,19-4904NS-HY-089-0924-09200580-0591A-3,591.0,5.94,34.36,0.36,27.061,5.2,15.65399,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,591.0,5.94,5.89,34.36,27.06,107.3,0.92,0.36,5.2,,,,,,,,595,,,,,,,,,2412.4
126,3841,092.0 058.0,19-4904NS-HY-089-0924-09200580-0600A-7,600.0,5.91,34.361,0.36,27.066,5.2,15.65391,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,5.91,5.86,34.361,27.06,107.0,0.93,0.36,5.2,,,,,,,,604,,,,,,,,,2412.705
126,3842,092.0 058.0,19-4904NS-HY-089-0924-09200580-0700A-7,700.0,5.52,34.368,0.37,27.12,5.3,16.0879,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,5.52,5.46,34.368,27.12,102.6,1.03,0.37,5.3,,,,,,,,705,,,,,,,,,2416.6400000000003
126,3843,092.0 058.0,19-4904NS-HY-089-0924-09200580-0800A-7,800.0,5.11,34.375,0.37,27.175,5.2,16.08703,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,5.11,5.04,34.375,27.17,98.0,1.13,0.37,5.2,,,,,,,,806,,,,,,,,,2420.775
126,3844,092.0 058.0,19-4904NS-HY-089-0924-09200580-0889A-3,889.0,4.72,34.38,0.38,27.224,5.3,16.52103,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,889.0,4.72,4.65,34.38,27.22,93.6,1.22,0.38,5.3,,,,,,,,896,,,,,,,,,2424.7000000000003
126,3845,092.0 058.0,19-4904NS-HY-089-0924-09200580-0900A-7,900.0,4.67,34.385,0.4,27.233,5.6,17.39041,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,4.67,4.6,34.385,27.23,92.7,1.23,0.4,5.6,,,,,,,,907,,,,,,,,,2425.2250000000004
126,3846,092.0 058.0,19-4904NS-HY-089-0924-09200580-1000A-7,1000.0,4.26,34.433,0.57,27.316,7.9,24.77933,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,4.26,4.18,34.433,27.31,85.0,1.32,0.57,7.9,,,,,,,,1008,,,,,,,,,2353.652
126,3847,092.0 058.0,19-4904NS-HY-089-0924-09200580-1100A-7,1100.0,3.84,34.484,0.74,27.401,10.1,32.16699,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.0,3.84,3.76,34.484,27.4,77.0,1.4,0.74,10.1,,,,,,,,1109,,,,,,,,,2357.2160000000003
126,3848,092.0 058.0,19-4904NS-HY-089-0924-09200580-1200A-7,1200.0,3.42,34.537,0.91,27.484,12.3,39.55351,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.0,3.42,3.33,34.537,27.48,68.9,1.47,0.91,12.3,,,,,,,,1211,,,,,,,,,2360.788
126,3849,092.0 058.0,19-4904NS-HY-089-0924-09200580-1242A-3,1242.0,3.25,34.56,0.98,27.519,13.2,42.59464,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1242.0,3.25,3.16,34.56,27.51,65.5,1.5,0.98,13.2,,,,,,,,1253,,,,,,,,,2362.24
127,3850,092.0 068.0,19-4904NS-HY-089-1524-09200680-0000B-3,0.0,12.71,33.57,5.91,25.343,98.3,257.4169,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,12.71,12.71,33.57,25.34,262.2,0.0,5.91,98.3,,,,,,,,0,,,,,,,,,
127,3851,092.0 068.0,19-4904NS-HY-089-1524-09200680-0010A-3,10.0,13.79,33.49,5.79,25.065,98.4,252.2585,,3,2.0,8.0,2.0,,9,,8.0,8.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,13.79,,33.49,,,0.02,5.79,96.3,,,,,,,,10,,,,,,,,,
127,3852,092.0 068.0,19-4904NS-HY-089-1524-09200680-0020A-7,20.0,12.79,33.445,5.82,25.231,96.8,253.5245,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,12.79,12.79,33.445,25.23,273.3,0.05,5.82,96.8,,,,,,,,20,,,,,,,,,
127,3853,092.0 068.0,19-4904NS-HY-089-1524-09200680-0024A-3,24.0,12.81,33.42,5.85,25.208,97.4,254.8371,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,24.0,12.81,12.81,33.42,25.2,275.6,0.06,5.85,97.4,,,,,,,,24,,,,,,,,,
127,3854,092.0 068.0,19-4904NS-HY-089-1524-09200680-0030A-7,30.0,12.8,33.42,5.84,25.21,97.2,254.401,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,12.8,12.8,33.42,25.21,275.6,0.08,5.84,97.2,,,,,,,,30,,,,,,,,,
